Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,hour,day_of_week,is_night,age,distance_km,amt_zscore_in_category,city_pop_log,synth_delivery_confirmed,synth_device_ip_match,synth_prior_dispute_count,synth_dispute_reason,synth_days_to_dispute
8988,2019-01-06 17:17:22,3526826139003047,fraud_Morissette-Schaefer,personal_care,86.33,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,21d06724ae8fdaac5294c8db9385ee4c,1325870242,45.083736,-84.760326,0,17,6,0,63,94.58815130465797,0.7368957188437708,7.027314514039777,1,True,0,product_not_received,9.7
8989,2019-01-06 17:17:34,36721445180895,fraud_Thiel Ltd,travel,7.75,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,832c3e17e8eaec8558d7a1cd8d0f2500,1325870254,42.025102,-74.437567,0,17,6,0,50,54.705248475972375,-0.27872444622858406,7.418780882750794,1,True,0,duplicate_charge,38.9
8990,2019-01-06 17:17:54,2720433095629877,fraud_Collier LLC,home,7.3,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,28f9ced2c9860443422811b4a0ff5277,1325870274,44.006133,-69.170091,0,17,6,0,21,63.85192116559746,-1.039773705125207,8.078688229229872,1,True,0,product_not_as_described,25.9
8991,2019-01-06 17:18:28,348789608637806,fraud_Kutch-Wilderman,home,52.25,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,0076f4115abef3fcebd65f0639c54f7f,1325870308,40.792448,-99.341685,0,17,6,0,68,69.17411809990891,-0.09765387355909085,5.805134968916488,1,True,0,duplicate_charge,1.7
8992,2019-01-06 17:19:20,3585740823295298,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.37,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,ef0f46c0dfce567c420f6a4a4aed1db2,1325870360,34.475944,-100.205184,0,17,6,0,20,46.38345870111324,-0.4304098865643796,8.071843149609158,1,True,0,unauthorized_transaction,12.2
8993,2019-01-06 17:19:56,2297447006766555,fraud_Kessler Inc,travel,5.2,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,00f5b7798e8be78993756305075a4023,1325870396,40.246459,-88.82511600000001,0,17,6,0,59,29.805179672376894,-0.28838581588841405,6.171700597410915,1,True,0,product_not_received,9.7
8994,2019-01-06 17:20:12,4933461930348832,"fraud_Weber, Thiel and Hammes",kids_pets,82.62,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,63e82be6a7ec3ff1dacc24f6d9edc967,1325870412,44.612485,-92.593113,0,17,6,0,42,67.22168699578519,0.5696464842777724,13.837564570558184,1,True,0,credit_not_processed,15.5
8995,2019-01-06 17:21:02,630423337322,fraud_Beer-Jast,kids_pets,17.93,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,1f237dcb6c7c1358d116f8bfa98a8565,1325870462,48.347964000000005,-118.009666,0,17,6,0,40,61.81570977741221,-0.8064832704625591,5.0106352940962555,0,True,1,duplicate_charge,2.3
8996,2019-01-06 17:21:55,36722699017270,fraud_Metz-Boehm,shopping_pos,210.86,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,a4f008b62f112082172a89ca6582bbe5,1325870515,32.650104,-111.436239,0,17,6,0,31,77.68460664428021,0.7420728374491152,7.96311205897929,1,True,0,product_not_received,12.5
8997,2019-01-06 17:24:28,4587657402165341815,"fraud_Ritchie, Bradtke and Stiedemann",travel,4.88,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,d565940083b77e168be87285114ea23f,1325870668,41.300477,-87.144814,0,17,6,0,14,45.678968977699455,-0.28959822306141236,7.666690200080086,1,True,1,product_not_received,9.6
8998,2019-01-06 17:25:16,4512828414983801773,fraud_McGlynn-Jaskolski,misc_pos,202.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,a979183550a82d25aae2424b31ababe3,1325870716,39.059054,-79.814948,0,17,6,0,35,92.83146079490501,1.3057675656221799,5.796057750765372,0,True,1,unauthorized_transaction,21.9
8999,2019-01-06 17:25:24,2703186189652095,fraud_Gibson-Deckow,entertainment,45.56,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,70c319aa1b04a822755514eea703a537,1325870724,37.02517,-81.503174,0,17,6,0,30,109.16401624245582,-0.29306404033772243,8.159374736775426,1,True,0,product_not_received,19.9
9000,2019-01-06 17:27:01,180048185037117,fraud_Harris Group,food_dining,55.51,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,e50c4aa58635905c86792b6ec8fcfb26,1325870821,40.514288,-73.9259,0,17,6,0,44,42.81165913393132,0.11829172085479216,11.17725690531415,,True,0,product_not_as_described,24.7
9001,2019-01-06 17:27:49,342035762534413,"fraud_Parisian, Schiller and Altenwerth",misc_net,261.92,Jennifer,Carrillo,F,334 Adam Mountains Apt. 868,Manquin,VA,23106,37.7184,-77.186,976,"Engineer, automotive",1999-06-19,a78a1b6efb17a547a4c1a35c2faa8b3c,1325870869,38.0628,-77.358075,0,17,6,0,19,41.165041018136876,0.9666351897086961,6.884486652042782,1,True,1,credit_not_processed,12.6
9002,2019-01-06 17:28:08,2475085306462014,fraud_Friesen Inc,shopping_pos,151.26,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,22da5cf86a15e9ae82be586fd91f44a2,1325870888,44.647129,-95.436133,0,17,6,0,25,47.30241486875288,0.4272246153482389,7.318539548567902,1,False,0,product_not_received,25.7
9003,2019-01-06 17:28:51,30561214688470,fraud_Jacobi Inc,health_fitness,1.33,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,d0ac33fc57f2ca40f3fa0c7fef962252,1325870931,40.881253,-76.010026,0,17,6,0,20,56.284958978321384,-1.153663377746747,12.020236921276362,1,False,0,product_not_as_described,12.1
9004,2019-01-06 17:28:58,30118423745458,fraud_Erdman-Durgan,health_fitness,26.48,Jared,Velazquez,M,01479 Murray Circle,Matawan,NJ,7747,40.4109,-74.238,30770,Drilling engineer,1993-04-29,88fb9d77abe98464983c08c8b01dbf0e,1325870938,40.943278,-74.21288100000001,0,17,6,0,25,59.23561889878126,-0.6023975405332944,10.33432796697552,1,True,0,product_not_received,6.8
9005,2019-01-06 17:29:03,30273037698427,"fraud_Goyette, Howell and Collier",shopping_pos,104.94,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,8848d3b312eef9662a183fbac83a0d29,1325870943,36.264802,-91.243571,0,17,6,0,18,78.87667519560128,0.18253049374232308,4.718498871295094,1,True,0,product_not_as_described,4.2
9006,2019-01-06 17:29:34,4308156300921054,"fraud_Schoen, Nienow and Bauch",personal_care,72.46,William,Marshall,M,454 Sawyer Forks Apt. 231,Collegeville,MN,56321,45.5783,-94.4199,1536,Farm manager,1981-02-18,9b27fcdca8637d637243774de69124ca,1325870974,46.216677,-94.804026,0,17,6,0,37,76.95680611893341,0.46393014218848216,7.337587743538596,1,True,0,product_not_as_described,6.8
9007,2019-01-06 17:30:25,6538891242532018,fraud_Heathcote LLC,shopping_net,2.67,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,000c4835ffc772fadd24d9aaeb40c164,1325871025,35.112578000000006,-89.942008,0,17,6,0,41,135.07644085821903,-0.42890133338661,8.87570644462861,1,False,0,product_not_received,18.6
9008,2019-01-06 17:30:42,375974680629816,fraud_Weber and Sons,food_dining,37.64,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,67f6a082f1ec947ea341c8f4b2e6fd95,1325871042,41.406697,-72.446203,0,17,6,0,45,57.30249400452862,-0.2634806459028062,7.773594467360194,1,True,0,duplicate_charge,9.2
9009,2019-01-06 17:31:01,371226440126102,"fraud_Eichmann, Hayes and Treutel",travel,3.87,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,1dccca0cabe875f3dee4cfcfc90a7feb,1325871061,37.97073,-90.064125,0,17,6,0,44,128.35598932796682,-0.2934248832011882,7.501634457883413,1,True,0,duplicate_charge,10.0
9010,2019-01-06 17:31:07,4822367783500458,fraud_Mohr Inc,shopping_pos,6.1,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,a97077e0fba4b246373a42889a478c2a,1325871067,29.010129,-81.83363,0,17,6,0,28,106.52038517815306,-0.3396104168692642,10.428363999524779,1,True,0,product_not_as_described,6.0
9011,2019-01-06 17:31:12,213173753804333,fraud_Ernser-Feest,home,46.62,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,8643833e543bd0ef0b6b9e2d98d3e751,1325871072,40.511683000000005,-85.83550699999999,0,17,6,0,59,107.34616719759532,-0.21565464445380134,8.664232934065552,1,True,1,credit_not_processed,2.9
9012,2019-01-06 17:31:14,3540075240003197,fraud_Schulist Ltd,food_dining,77.64,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,1987-01-27,e54a2f78b54afe8499b7a47cb2f539de,1325871074,44.588944,-93.02479,0,17,6,0,31,35.41893057270349,0.5910741761623274,8.558718938244736,1,True,0,product_not_received,25.8
9013,2019-01-06 17:31:16,4861310130652566408,fraud_Sporer-Keebler,personal_care,14.13,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,344bbfb53cfe6ea36156dc72ec171188,1325871076,30.469084,-91.814207,0,17,6,0,41,96.605940952897,-0.6840209815536215,9.218010878280403,1,True,0,product_not_as_described,25.0
9014,2019-01-06 17:32:55,213161869125933,fraud_Shanahan-Lehner,personal_care,31.45,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,d8f58e12d06a7a5d6bc47431f2922973,1325871175,45.481546,-70.48654300000001,0,17,6,0,48,98.51766404036744,-0.3431584157519202,5.25227342804663,0,True,0,duplicate_charge,2.3
9015,2019-01-06 17:33:33,3585740823295298,fraud_Larkin Ltd,kids_pets,3.62,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,fd86622a17a62692f797f93b761a6994,1325871213,34.255005,-98.771176,0,17,6,0,20,89.99697786449481,-1.1108953401848367,8.071843149609158,1,True,0,unauthorized_transaction,27.8
9016,2019-01-06 17:33:37,4427805710168,fraud_Metz-Boehm,shopping_pos,2.03,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,119cad0d8b5b04a98ecfdf6e95cc0511,1325871217,33.490922,-105.990541,0,17,6,0,18,32.85406985598519,-0.36111095821071665,9.090993614343617,1,True,0,credit_not_processed,18.6
9017,2019-01-06 17:33:42,2610529083834453,fraud_Kutch-Wilderman,home,12.6,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,1994-07-27,dc39d6b47e5a7ccbf43986a4c61be4ff,1325871222,36.952567,-87.276649,0,17,6,0,24,98.86111399047165,-0.9286894980662433,10.007487142554613,1,True,1,unauthorized_transaction,12.9
9018,2019-01-06 17:34:40,4897067971111209737,"fraud_Boehm, Predovic and Reinger",misc_pos,945.02,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,ebd98ba50b21e5fd8d42d489d2a73367,1325871280,27.951737,-83.56679100000001,0,17,6,0,43,94.1084850983383,8.007901973839074,10.660078905652608,1,True,0,credit_not_processed,17.7
9019,2019-01-06 17:35:05,4181833256558613886,fraud_Schmidt and Sons,shopping_net,7.89,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,2cd484adadc1f6e19fb10bb45fe8c252,1325871305,36.315491,-105.920903,0,17,6,0,30,56.100566687435155,-0.4026525080934183,6.408528791059498,1,True,0,product_not_received,23.1
9020,2019-01-06 17:35:09,2720433095629877,fraud_Veum-Koelpin,travel,9.36,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,dbc3a9316d603848c51d3f8b0bd5f238,1325871309,43.331948,-69.163022,0,17,6,0,21,103.3060768947639,-0.27262452263943643,8.078688229229872,1,True,2,product_not_received,17.9
9021,2019-01-06 17:35:54,377234009633447,"fraud_Medhurst, Cartwright and Ebert",personal_care,88.05,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,b3c967858f4e8590bf522cf0aeae69f8,1325871354,38.557571,-78.23201999999999,0,17,6,0,52,97.18136422858807,0.7707458119834316,7.563200592358071,0,True,1,product_not_as_described,8.2
9022,2019-01-06 17:38:18,2713913904780408,fraud_Baumbach Ltd,personal_care,29.9,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,45b3a391e3af81bcb12837756762a180,1325871498,32.807157000000004,-91.681703,0,17,6,0,54,50.099186169390364,-0.37366286015103317,8.792093929503284,1,True,1,duplicate_charge,3.1
9023,2019-01-06 17:38:28,6011348830550197,"fraud_Towne, Greenholt and Koepp",shopping_net,855.38,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,1f7a46194138570c8127edef3964c1c0,1325871508,34.306496,-87.636875,0,17,6,0,38,122.083359061287,3.858959933999886,13.109900031572408,1,True,1,product_not_received,15.1
9024,2019-01-06 17:38:42,6011366578560244,fraud_Jaskolski-Vandervort,misc_net,4.32,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,feea7ba15d10f5425a727db5cb50e872,1325871522,41.243643,-76.866929,0,17,6,0,21,108.99860140188582,-0.45488711837222434,8.445482343862237,1,True,0,product_not_received,19.6
9025,2019-01-06 17:39:27,6011893664860915,fraud_Schmeler-Howe,personal_care,113.88,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,98365423cb3050e80d64ba3d43ead36d,1325871567,40.078463,-104.851134,0,17,6,0,43,54.853132093973585,1.2790876176796178,12.67739103509965,1,True,0,credit_not_processed,10.0
9026,2019-01-06 17:40:33,4979422371139333,fraud_Leannon-Ward,food_dining,44.07,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,19028b90092af3a45f2e93429de22f53,1325871633,40.527963,-99.28311,0,17,6,0,83,99.47625814383434,-0.126110958255836,4.30406509320417,1,True,0,unauthorized_transaction,12.1
9027,2019-01-06 17:40:44,5130484058948421,fraud_Kassulke Inc,entertainment,78.12,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,dad392247d92fd316fccdfa06a5562b8,1325871644,40.364443,-84.83625699999999,0,17,6,0,40,89.29526186931945,0.25041321772101255,5.857933154483459,1,True,1,product_not_as_described,12.9
9028,2019-01-06 17:41:12,6550399784335736,fraud_Bernier and Sons,kids_pets,21.29,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,a6bbcebc13f804b7eba04ebaf56ba37d,1325871672,26.910177,-83.10946700000001,0,17,6,0,34,86.37473593484303,-0.7350070612195925,11.27731704901094,1,True,0,product_not_received,7.5
9029,2019-01-06 17:41:17,379897244598068,fraud_Jakubowski Inc,home,124.23,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,65694540f188020c25829c118b9ebba3,1325871677,39.131411,-85.774142,0,17,6,0,88,95.40963702875486,1.4109954140077399,8.090708716083997,1,True,0,duplicate_charge,11.6
9030,2019-01-06 17:41:18,5130484058948421,"fraud_Okuneva, Schneider and Rau",shopping_pos,144.51,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,8cff7e61a56f5f1d6276ee991cf564da,1325871678,40.022443,-83.339253,0,17,6,0,40,104.85377383352132,0.3915664693888276,5.857933154483459,1,True,0,credit_not_processed,20.3
9031,2019-01-06 17:41:36,345389171551808,fraud_Brown-Greenholt,entertainment,129.59,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,f2e047e324e1c3eecb982946ecf708e2,1325871696,34.354518,-90.29824,0,17,6,0,34,74.66429614235057,1.109527912815702,8.146709052203319,1,True,0,duplicate_charge,16.4
9032,2019-01-06 17:43:53,4355790796238264643,"fraud_Bradtke, Torp and Bahringer",personal_care,94.47,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,1969-08-04,006be4693418980969bd60234c51dfc0,1325871833,39.409728,-91.813631,0,17,6,0,49,65.27630909141583,0.8970932526558868,7.4127640174265625,1,True,0,product_not_received,7.0
9033,2019-01-06 17:43:58,4390966588600992777,fraud_Baumbach Ltd,personal_care,29.25,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,3ff62c94d6431eaedceb6c292d5d39c6,1325871838,34.819303999999995,-96.983387,0,17,6,0,52,102.97082501868209,-0.3864550465119515,13.369959122166641,1,True,0,product_not_as_described,22.2
9034,2019-01-06 17:44:50,30273037698427,fraud_Hamill-D'Amore,health_fitness,7.58,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,da58111d0e5ce7b248fa580b10fc412d,1325871890,34.705927,-92.184227,0,17,6,0,18,117.3632317674547,-1.0166688853974797,4.718498871295094,1,True,0,product_not_as_described,28.0
9035,2019-01-06 17:44:54,3586008444788268,fraud_Berge-Ullrich,home,124.14,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,5ab79060798a26093201c20195be79bd,1325871894,47.750728,-122.959409,0,17,6,0,34,76.47656733278255,1.4091090784161724,10.829530575852962,1,False,0,credit_not_processed,4.6
9036,2019-01-06 17:45:08,30560609640617,"fraud_Durgan, Gislason and Spencer",home,13.78,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,1966-02-13,8bd17ab8aee891f48bc516337d8a2dad,1325871908,40.989509000000005,-92.554443,0,17,6,0,52,78.54308544528905,-0.9039575425323608,6.253828811575473,1,True,1,duplicate_charge,7.8
9037,2019-01-06 17:45:46,30551643947183,fraud_Waelchi-Wolf,kids_pets,2.67,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,5db7b4f21de1ccc6a2c4489364bdb2fe,1325871946,35.535825,-80.662583,0,17,6,0,45,81.85477771342806,-1.1311043874410327,8.634442751466477,1,True,0,duplicate_charge,6.2
9038,2019-01-06 17:46:19,4292902571056973207,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,121.92,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,e50c627016c746fc95b06275529b1c2b,1325871979,46.293002,-114.769281,0,17,6,0,23,85.21878294272365,0.19406871792558716,5.389071729816501,1,True,1,product_not_as_described,12.3
9039,2019-01-06 17:46:38,180065479077096,fraud_Feil-Morar,health_fitness,4.99,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,040fe3f8cb25aa14901753a9e9434e51,1325871998,39.350949,-77.29101700000001,0,17,6,0,54,49.551166298084944,-1.073439403027016,9.371778717853713,1,True,0,product_not_received,19.7
9040,2019-01-06 17:48:11,30234966027947,fraud_Bernhard-Lesch,food_dining,14.07,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,9ab6a946a4983134121d106d10fdad40,1325872091,44.930482,-87.643406,0,17,6,0,40,115.2429967573801,-0.7670270748046861,8.555836815008442,1,True,0,duplicate_charge,10.1
9041,2019-01-06 17:49:40,346208242862904,"fraud_McDermott, Osinski and Morar",home,21.65,Tabitha,Reyes,F,20938 Barbara Viaduct,New York City,NY,10280,40.7105,-74.0163,1577385,"Pharmacist, hospital",1961-05-13,e3660338f6be1bd0143f85cb40a48ff5,1325872180,41.314483,-73.757026,0,17,6,0,57,70.59512591745347,-0.7390079746919753,14.271279604542118,1,True,0,unauthorized_transaction,21.0
9042,2019-01-06 17:50:37,2283743876903625,"fraud_Lakin, Ferry and Beatty",food_dining,25.95,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,0e3ef3049bc6ef00529e62e527e42d81,1325872237,33.188674,-84.237624,0,17,6,0,21,98.9643014604778,-0.5132242926513415,12.017070825379577,1,True,0,product_not_received,14.0
9043,2019-01-06 17:51:04,4003771737807706,fraud_Grimes LLC,entertainment,37.32,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,1e497253bd3d5cd764e15e71f87e4d68,1325872264,34.254976,-91.112851,0,17,6,0,61,103.62716353725688,-0.43060251105037534,3.6375861597263857,1,True,1,duplicate_charge,11.7
9044,2019-01-06 17:52:12,4939976756738216,"fraud_Schiller, Blanda and Johnson",home,29.29,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,7b8b8bae317a4f393a54b4a6ae164f8e,1325872332,27.014276,-98.97722,0,17,6,0,28,65.9614897762328,-0.5788790422522616,9.805268145029668,1,True,0,product_not_received,10.4
9045,2019-01-06 17:52:14,3553629419254918,fraud_Kutch-Wilderman,home,1.12,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,369550774480ef7f457331d683a59a77,1325872334,48.652619,-122.297909,0,17,6,0,34,34.93881844420548,-1.1693020824128288,4.454347296253507,1,True,1,duplicate_charge,19.5
9046,2019-01-06 17:52:47,6593939509150446,fraud_Veum-Koelpin,travel,7.72,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,1983-06-23,906cfe77c5b7a5d52c5934c3f046b644,1325872367,34.291795,-118.465333,0,17,6,0,35,54.93524597371999,-0.27883810940105264,10.997187796843217,1,True,0,duplicate_charge,7.2
9047,2019-01-06 17:52:54,4312133045694601139,"fraud_Hagenes, Kohler and Hoppe",food_dining,187.2,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,a15ff48558811fa68c6cf5501f9f3a1d,1325872374,40.204125,-76.42831600000001,0,17,6,0,41,95.55693461860902,2.931699833798728,10.431701125903345,1,True,0,product_not_received,8.3
9048,2019-01-06 17:54:10,3576144910346950,fraud_Schmeler-Howe,personal_care,12.96,Thomas,Payne,M,9455 Kathleen Brook Apt. 651,Huslia,AK,99746,65.6899,-156.292,277,"Engineer, civil (consulting)",1965-11-06,232e8dbb40d3b4f6e3e29450e9ba4878,1325872450,65.085187,-156.26463600000002,0,17,6,0,53,67.25295617401879,-0.7070469170032745,5.627621113690637,0,True,0,duplicate_charge,14.4
9049,2019-01-06 17:55:20,376445266762684,fraud_Fritsch and Sons,health_fitness,4.13,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,986a0621fa64b95b4a3c0db3b31d5579,1325872520,41.686479,-101.162216,0,17,6,0,36,59.04928545603333,-1.0922898451742753,7.489970898834801,1,True,0,product_not_as_described,12.2
9050,2019-01-06 17:56:03,4110266553600176127,fraud_Friesen-Ortiz,personal_care,9.15,Sandra,Schwartz,F,3789 Mark Walks,Sunflower,MS,38778,33.5567,-90.5451,1686,"Education officer, community",1986-11-06,ca0fed25e539e89486cd56cf1dc165a8,1325872563,33.228494,-89.59585899999999,0,17,6,0,32,95.38356668399742,-0.7820288093649652,7.430707082545968,,True,0,product_not_as_described,6.4
9051,2019-01-06 17:56:15,340953839692349,fraud_Nienow PLC,entertainment,54.62,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,71a6b0422c00c46ff10c5b04e4f2a825,1325872575,42.348232,-82.32414,0,17,6,0,38,57.23011027700108,-0.14183848880172317,11.806020361621872,1,True,1,credit_not_processed,11.3
9052,2019-01-06 17:56:18,4390966588600992777,fraud_Reichel LLC,personal_care,26.27,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,f513cc5176c4dd1f5e9b75eb4eea4ca4,1325872578,35.836706,-97.8221,0,17,6,0,52,34.08397192960344,-0.44510230090508485,13.369959122166641,1,True,1,credit_not_processed,7.9
9053,2019-01-06 17:56:23,4997733566924489,"fraud_Kuhic, Bins and Pfeffer",shopping_net,15.65,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,a1b5cb9caadb70e23927f56b50100fad,1325872583,44.60792,-91.994112,0,17,6,0,47,86.54468381889156,-0.3636312658951103,13.5319758731981,1,True,0,product_not_as_described,17.0
9054,2019-01-06 17:56:51,4956828990005111019,fraud_Waters-Cruickshank,health_fitness,101.4,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,f36be9363d2e175b2d0f93d3d485b653,1325872611,41.4354,-74.24169,0,17,6,0,38,84.59913210981338,1.039782838155846,11.735812983510845,1,True,0,duplicate_charge,9.0
